,Date,Tweet,Sentiment_Score
173,2016-06-14,'RT @Dealogic: $GOOGL buying $TWTR predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/seIfYvuRPn $MSFT $LKND #business #market',0.0
174,2016-06-14,'I might have to move to buck head where they have $GOOGL Fiber.. But.. I hate the city..',-3.0
175,2016-06-14,'$GOOGL buying $TWTR predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/seIfYvuRPn $MSFT $LKND #business #market',0.0
176,2016-06-14,'Bought $GOOGL 6/24 710 calls @ $23.00',0.0
177,2016-06-14,'$FB $YHOO $GOOGL:\r\rRepublicans Push to Expand FBI Surveillance Powers After Orlando:\r\rhttps://t.co/bzdy5Y5xLf',1.0
178,2016-06-14,'RT @PipsToDollars: $GOOGL $TWTR\rGoogle buying Twitter predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/VTH4x6j6pa',0.0
179,2016-06-14,'RT @PipsToDollars: $GOOGL $TWTR\rGoogle buying Twitter predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/VTH4x6j6pa',0.0
180,2016-06-14,'$GOOGL cracking down also now.',0.0
181,2016-06-14,'$GOOGL $MSFT:\r\rThe Biggest Problem With Flying Cars Is the Pilots:\r\rhttps://t.co/hNFwLxJaYd',-2.0
182,2016-06-14,"'RT @IBD_DChung: Content Providers Win: MT @IBD_MKrey: $GOOGL $NFLX happy, $T, $VZ $CMCSA sad w/ Appeals Court net neutrality ruling https:/\xc9'",3.0
183,2016-06-14,"'Content Providers Win: MT @IBD_MKrey: $GOOGL $NFLX happy, $T, $VZ $CMCSA sad w/ Appeals Court net neutrality ruling https://t.co/7Fz59fk3Ao'",5.0
184,2016-06-14,'RT @PipsToDollars: $GOOGL $TWTR\rGoogle buying Twitter predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/VTH4x6j6pa',0.0
185,2016-06-14,'$BABA #Alibaba may slip back to IPO price: Analyst https://t.co/FW7tMBXXSz $YHOO $SPY $QQQ $IWM $DIA $AAPL $AMZN $FB $NFLX $GOOG $GOOGL $CMG',-1.0
186,2016-06-14,'RT @PipsToDollars: $GOOGL $TWTR\rGoogle buying Twitter predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/VTH4x6j6pa',0.0
187,2016-06-14,'RT @PipsToDollars: $GOOGL $TWTR\rGoogle buying Twitter predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/VTH4x6j6pa',0.0
188,2016-06-14,'RT @PipsToDollars: $GOOGL $TWTR\rGoogle buying Twitter predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/VTH4x6j6pa',0.0
189,2016-06-14,'$GOOGL $TWTR\rGoogle buying Twitter predicted to follow Microsoft\xd5s move for LinkedIn https://t.co/VTH4x6j6pa',0.0
190,2016-06-14,'Past picks from @christine_globe returned +11.85%: Alphabet(+34.74%) United Technologies (-10.99%) Loblaw (+11.80%) $GOOGL $UTX $L',1.0
191,2016-06-14,"'RT @IBD_MKrey: $GOOGL and $NFLX happy, $T, $VZ and $CMCSA sad with Appeals Court net neutrality ruling https://t.co/HDQzwEKpDQ'",1.0
192,2016-06-14,"'$GOOGL and $NFLX happy, $T, $VZ and $CMCSA sad with Appeals Court net neutrality ruling https://t.co/HDQzwEKpDQ'",1.0
193,2016-06-14,"'@MindMakesMatter @autumnalcity87 Out for small loss. $googl - calls green to red, no bueno.'",-4.0
194,2016-06-14,"'GOOGL Top news - Jun 14th, 2016 $GOOGL https://t.co/WJkoDfIdMO'",2.0
195,2016-06-14,'RT @options_answers: $GOOGL ZipCash: $EVTI next mega start up --- $EVTI JV - ZipCash https://t.co/Bqr1AcktqQ',0.0
196,2016-06-14,'RT @AlertTrade: #StockNews _ On The Fly: Top stock stories at midday $NFLX $GOOG $GOOGL $T $VZ $VG $NXTM $DVA\xc9 https://t.co/e4PITT0Sgo _ vi\xc9',2.0
197,2016-06-14,"""Analysts Provide Expectations For Apple Inc.'s WWDC Conference $AAPL Also $AMZN $FB $GOOGL https://t.co/dELAhBG2oA""",0.0
198,2016-06-14,'RT @options_answers: $GOOGL ZipCash: $EVTI next mega start up --- $EVTI JV - ZipCash https://t.co/Bqr1AcktqQ',0.0
199,2016-06-14,'RT @AlertTrade: #StockNews _ On The Fly: Top stock stories at midday $NFLX $GOOG $GOOGL $T $VZ $VG $NXTM $DVA\xc9 https://t.co/e4PITT0Sgo _ vi\xc9',2.0
200,2016-06-14,"""Apple: iPhone's Cost Of Ownership Advantage https://t.co/BXjxv0qUnv $GOOG $GOOGL $AAPL""",2.0
201,2016-06-14,'Im done for the day folks. Will chart up next potential adds $TGT $NKE $DIS $OHI $V &amp; $GOOGL which is doing this... https://t.co/kY9uIByZ24',0.0
202,2016-06-14,'$GOOGL ZipCash: $EVTI next mega start up --- $EVTI JV - ZipCash https://t.co/Bqr1AcktqQ',0.0
203,2016-06-14,'$GOOGL will buy $TWTR end of this year wow',4.0
204,2016-06-14,'#StockNews _ On The Fly: Top stock stories at midday $NFLX $GOOG $GOOGL $T $VZ $VG $NXTM $DVA\xc9 https://t.co/e4PITT0Sgo _ via @AlertTrade',2.0
205,2016-06-14,'RT @XATSUK: How do #equity #HedgeFunds see $GOOGL $AMZN $AAPL $XOM $FB this week?\rEmail us for a copy\rhttps://t.co/ijMDjvvZCV https://t.co/\xc9',3.0
206,2016-06-14,'SPXL Direxion Daily S&amp;P 500 Bear 3x Shares Open\rhttps://t.co/bllfil4Adm\r\r$SPXL $GOOGL $G.TO $KGC  #tradeideas #stock',1.0
207,2016-06-14,'RT @XATSUK: How do #equity #HedgeFunds see $GOOGL $AMZN $AAPL $XOM $FB this week?\rEmail us for a copy\rhttps://t.co/ijMDjvvZCV https://t.co/\xc9',3.0
208,2016-06-14,'On The Fly: Top stock stories at midday $NFLX $GOOG $GOOGL $T $VZ $VG $NXTM $DVA $FOLD $PLX $LQ $H $RVNC $NAV... https://t.co/hW0sMHIyNu',2.0
209,2016-06-14,'RT @sonycomeback: $SNE #SonyE3  Won #E32016 Before The Show Even Started https://t.co/JCS5lsbwtw $AAPL $FB $MSFT $NTDOY $AMZN $NFLX $GOOGL\xc9',3.0
210,2016-06-14,'The Real Problem With Real Estate Understood By Market Monetarists $AAPL $GOOGL https://t.co/75tKW3hppk',-2.0
211,2016-06-14,'Will Google go Bird Hunting? \r\r$GOOGL $GOOG $TWTR $MSFT $LNKD #socialmedia #tech #investing  https://t.co/WaXFa72bAE',0.0
212,2016-06-14,'Apple supplier NXP downsizes on $3 billion unit sale to China https://t.co/gNcLd7v8s5 $AAPL $NXPI $TSLA $GOOGL $F',0.0
213,2016-06-14,'$SNE #SonyE3  Won #E32016 Before The Show Even Started https://t.co/JCS5lsbwtw $AAPL $FB $MSFT $NTDOY $AMZN $NFLX $GOOGL $LMCA $TWX $CMCSA',3.0
214,2016-06-14,"'$GOOGL worth looking at here.  740c make sense w/734, 737 and 742 next level sin play above.'",0.0
215,2016-06-14,'$GOOGL booking short here on trail 0.83%',0.0
216,2016-06-14,'RT @businessinsider: Advertisers prefer Instagram to Twitter for two main reasons $FB $GOOG $GOOGL $TWTR https://t.co/0PAI1GY7A8 https://t.\xc9',0.0
217,2016-06-14,'RT @mrtgr: Alphabet purchase of Twitter is the prediction in wake of Microsoft\xd5s move on LinkedIn: https://t.co/M6TaGlbcZq $TWTR $GOOGL',0.0
218,2016-06-14,'Three firms considering $twtr purchase: $googl $aapl $dis',0.0
219,2016-06-14,'Alphabet purchase of Twitter is the prediction in wake of Microsoft\xd5s move on LinkedIn: https://t.co/M6TaGlbcZq $TWTR $GOOGL',0.0
220,2016-06-14,'$SPY 12 Ways for a New Trader To Grow https://t.co/rm3qhBO7F0 $SPX $DIA $QQQ $AAPL $AMZN #stocks #stockmarket #options #finance $NFLX $GOOGL',0.0
221,2016-06-14,'SAlphaTrending: Amazon And Fiat Deal Ahead? https://t.co/dvx9aGMvpG $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL $HBAN $HOT \xc9',0.0
222,2016-06-14,'Amazon And Fiat Deal Ahead? https://t.co/gvRB2HDKJ1 \xc9 $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL https://t.co/zekF2gzN2k',0.0
223,2016-06-14,'Amazon And Fiat Deal Ahead? https://t.co/M6D1QHeQq5 $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL $HBAN $HOT $LNKD $MAR $MDVN',0.0
224,2016-06-14,'Key inflection p\\u2026 $GOOGL https://t.co/8LoH3mokMl',0.0
225,2016-06-14,'RT @options_answers: $GOOGL MikeLandfer: $CRTC News Tommorow??? 0003 - MikeLandfer https://t.co/QFpOCXRIQx',0.0
226,2016-06-14,'RT @options_answers: $GOOGL MikeLandfer: MYLI officially taps 01 lol - MikeLandfer https://t.co/kvcUMR79g2',3.0
227,2016-06-14,"'$GOOGL _____ $740 Call __ 17 ____, __ $1.30'",0.0
228,2016-06-14,'SAlphaTrending: Amazon And Fiat Deal Ahead? https://t.co/7hR37mvxWu $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL $HBAN $HOT \xc9',0.0
229,2016-06-14,'Amazon And Fiat Deal Ahead? https://t.co/dX5LRpWOUJ $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL $HBAN $HOT $LNKD $MAR $MDVN',0.0
230,2016-06-14,'$GBPUSD is the easiest trade on the board. Buy big &amp; hold for 1.50+\r\rhttps://t.co/WWssD01joh    \r\r$SPY $QQQ $FB $AMZN $NFLX $GOOGL',1.0
231,2016-06-14,'How do #equity #HedgeFunds see $GOOGL $AMZN $AAPL $XOM $FB this week?\rEmail us for a copy\rhttps://t.co/ijMDjvvZCV https://t.co/EEeFBZeSgj',3.0
232,2016-06-14,"'@loglog_vc @hmeisler Noone has come close to $GOOGL in search, see $MS $YHOO, but these protected domain specialists should be valued on par'",1.0
233,2016-06-14,'New @YahooFinance website sucks...here is the workaround https://t.co/H5NrgwcwLD $AAPL $FB $TWTR $CELG $GOOGL',-3.0
234,2016-06-14,'@takingstock614 has bounced off of $705-710 many times...that is your big support for now $GOOGL',3.0
235,2016-06-14,'$GOOGL MikeLandfer: Watching $AROPQ - MikeLandfer https://t.co/Nikj3gJtMD',0.0
236,2016-06-14,'$GOOGL MikeLandfer: $CRTC News Tommorow??? 0003 - MikeLandfer https://t.co/QFpOCXRIQx',0.0
237,2016-06-14,'$GOOGL MikeLandfer: MYLI officially taps 01 lol - MikeLandfer https://t.co/kvcUMR79g2',3.0
238,2016-06-14,'$GOOGL WKLY pos bear flag. Takes out RTL support 716-720 could see 690s',2.0
239,2016-06-14,'Amazon And Fiat Deal Ahead? https://t.co/sf8wIgFUIP $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL $HBAN $HOT $LNKD $MAR $MDVN',0.0
240,2016-06-14,'Amazon And Fiat Deal Ahead? https://t.co/g8rmHXmp1F $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL $HBAN $HOT $LNKD $MAR $MDVN',0.0
241,2016-06-14,'Amazon And Fiat Deal Ahead? https://t.co/f668IQSXXm $ABT $AXLL $BABA $CRM $ETE $F $FB $FCAU $FMER $GOOG $GOOGL $HBAN $HOT $LNKD $MAR $MDVN',0.0
242,2016-06-14,'Everyone loves a stock like Alphabet with healthy balance sheet and low _ debt _ $GOOGL:  https://t.co/eRbL97CDEd https://t.co/vtWTTkJuwz',5.0
243,2016-06-14,'$SPY Every little pop is a head-fake for the eternally hopeful. I love it! $SPX $DIA $QQQ $IWM $AAPL $GOOG $GOOGL $NFLX $AMZN $FB $BABA $CMG',2.0
244,2016-06-14,'RT @Stockatron: $wynn $pcln $googl $aapl calls here with tight stop',-1.0
245,2016-06-14,'RT @JackDamn: @FordWealth I actually think $LNKD works well with $MSFT. Lot of business ties there. I think your idea of a $TWTR / $GOOGL p\xc9',0.0
246,2016-06-14,'RT @businessinsider: Advertisers prefer Instagram to Twitter for two main reasons $FB $GOOG $GOOGL $TWTR https://t.co/0PAI1GY7A8 https://t.\xc9',0.0
247,2016-06-14,"""Apple's Underwhelming WWDC https://t.co/wQupEiW90F $AMZN $GOOG $IBM $MSFT $QCOM $GOOGL $AAPL""",0.0
248,2016-06-14,'ICYMI: Potential daily H&amp;S on $GOOG and 4 of its indicators $GOOGL\r\rhttps://t.co/dv3OtQhDyy',0.0
249,2016-06-14,"""SAlphaTrending: Apple's Underwhelming WWDC https://t.co/lYYVD4H7e4 $AMZN $GOOG $IBM $MSFT $QCOM $GOOGL $AAPL""",0.0
250,2016-06-14,"""SAlphaTrending: Apple's Underwhelming WWDC https://t.co/oiY41ZbMqd $AMZN $GOOG $IBM $MSFT $QCOM $GOOGL $AAPL""",0.0
251,2016-06-14,'RT @options_answers: $GOOGL MonstaGains: $MYLI making ALL KINDSSSSSSS OF GAINS!!!!!!!!!! https://t.co/O1qD7bHBTA',2.0
252,2016-06-14,'XLI Utilities Select Sector SPDR Fund % Change\rhttps://t.co/qhaaUwf4cO\r\r$XLI $PBR $GOOGL $AMZN  #nasdaq #stocks',0.0
253,2016-06-14,'$wynn $pcln $googl $aapl calls here with tight stop',-1.0
254,2016-06-14,"'Maybe I was wrong, definitely a bit of action to get into short today like $GOOGL and $TSLA.'",0.0
255,2016-06-14,"""Apple's Underwhelming WWDC https://t.co/h97IsUjaMz $AMZN $GOOG $IBM $MSFT $QCOM $GOOGL $AAPL""",0.0
256,2016-06-14,'$GOOGL: Analyst action by Maxim Group on Alphabet: https://t.co/1jJVD7YHoa https://t.co/L89ZV50PYn',0.0
257,2016-06-14,'RT @ElixiumCapital: Trade the $FANG stocks &amp; more using #Fiat or #Bitcoin on #SimpleFX\r\rhttps://t.co/Bg7xZ3iyFv\r\r$FB $AMZN $NFLX $GOOGL htt\xc9',0.0
258,2016-06-14,"""Apple's Underwhelming WWDC https://t.co/6sxOAIav7X $AMZN $GOOG $IBM $MSFT $QCOM $GOOGL $AAPL""",3.0
259,2016-06-14,"""Apple's Underwhelming WWDC https://t.co/AH7XUZlcOA $AMZN $GOOG $IBM $MSFT $QCOM $GOOGL $AAPL""",0.0
260,2016-06-14,'$TWTR $T $CMCSA $NFLX $VZ $GOOGL:\r\rObama\xd5s Net Neutrality Rules Upheld by Court in Win for Google:\r\rhttps://t.co/TH6rQpJ9q3',4.0
261,2016-06-14,'$GOOGL MonstaGains: $MYLI making ALL KINDSSSSSSS OF GAINS!!!!!!!!!! https://t.co/O1qD7bHBTA',2.0
262,2016-06-14,'$CMG never should have been 400 dollars in the first place. Bloated like their #burritos $SPY $SPX $GOOG $GOOGL $NFLX $AMZN $AAPL $FB $TWTR',1.0
263,2016-06-14,'@FordWealth I actually think $LNKD works well with $MSFT. Lot of business ties there. I think your idea of a $TWTR / $GOOGL pair works. :-)',2.0
264,2016-06-14,'RT @ElixiumCapital: Our $Vix / $SPY / $QQQ Analysis \r\rhttps://t.co/hXGZQWpJAs\rhttps://t.co/WWssD01joh \r$FANG $FB $AMZN $NFLX $GOOGL https:/\xc9',-2.0
265,2016-06-14,'RT @500pagesAday: if $LNKD gets acquired for $26 bill by $MSFT then $GOOGL should have no problem acquiring $TWTR for the same which means\xc9',-3.0
266,2016-06-14,"""$SNE #SonyE3  BOOK VALUE 2X $MSFT MICROSOFT'S WHY THE HELL $MSFT MKT CAP 10 TIMES THAT OF $SNE ?? #E3 #e32016 $FB $AAPL $GOOG $GOOGL $AMZN""",-4.0
267,2016-06-14,"""Is Apple Becoming A 'YES' Player? https://t.co/QHVlJ7fjUY $YHOO $FB $GOOGL $GOOG $AAPL""",1.0
268,2016-06-14,'Facebook Is Losing Ground https://t.co/ec4n8J5uaV $CHAT $GOOG $GOOGL $TWTR $FB',-3.0
269,2016-06-14,'$SPY The right move here is to sell inflated #options premium before Yellen speaks $SPX $DIA $DJIA $QQQ $IWM $AMZN $GOOG $GOOGL $NFLX $FB $V',0.0
270,2016-06-14,"'RT @OphirGottlieb: Google launches AI-powered Springboard digital assistant, revamps Google Sites via @YahooFinance\rhttps://t.co/OADU7r7lcB\xc9'",0.0
271,2016-06-14,'IMNP InvenSense Inc. Company Info\rhttps://t.co/mK9Mjy7wUU\r\r$IMNP $FNMA $GOOGL $IYR  #invest #stockmarket',0.0
272,2016-06-14,"'Google launches AI-powered Springboard digital assistant, revamps Google Sites via @YahooFinance\rhttps://t.co/OADU7r7lcB\r-\r$GOOGL'",0.0
273,2016-06-14,'HGU.TO Horizons BetaPro NYMEX Natural Gas Bull Plus ETF Volume\rhttps://t.co/39Bl3dPUWr\r\r$HGU.TO $XLF $SLW $GOOGL  #stock #investing',1.0
274,2016-06-14,"""@hmeisler it's +++++ cheaper than $GOOGL on any metric, &amp; it serves a +++++ population, over half of which still dont have access to net. +""",0.0
275,2016-06-14,'RT @bgamall: Dreadful News Regarding Self Driving Cars   $BIDU  $GOOGL  $TSLA  $GM https://t.co/hIQnNSsVkv',-3.0
276,2016-06-14,'if $LNKD gets acquired for $26 bill by $MSFT then $GOOGL should have no problem acquiring $TWTR for the same which means $35+ a share',-2.0
277,2016-06-14,"""Wide moat spotlight: Google's growing ecosystem should spell success for Alphabet $GOOG $GOOGL https://t.co/gvKFLNmZs0""",3.0
278,2016-06-14,"'CR.TO Cynosure, Inc. Current Price\rhttps://t.co/Jj8CzjBst2\r\r$CR.TO $GOOGL $GBSN $TLT  #investing #pennystocks'",0.0
279,2016-06-14,"'$GOOGL sandwiched between 200&amp;50day, good r/r here with the mkt down multiple days in a row https://t.co/dHfQKxcztx'",3.0
280,2016-06-14,'$GOOGL 750 800 Hedefleyecek',0.0
281,2016-06-14,'Dreadful News Regarding Self Driving Cars   $BIDU  $GOOGL  $TSLA  $GM https://t.co/hIQnNSsVkv',-3.0
282,2016-06-14,'The Real Problem With Real Estate Understood By Market Monetarists $AAPL  $GOOGL https://t.co/1n0AemnaXI',-2.0
283,2016-06-14,'RT @SJosephBurns: Snapchat raised $1.8 billion in a private round. The total VC money ever raised by $AAPL $GOOGL $MSFT: https://t.co/0IVqE\xc9',0.0
284,2016-06-14,"""Apparently somebody hasn't compare 10-year performance chart of $MSFT, $AAPL, $GOOG + $GOOGL https://t.co/wOMXM5RYxv""",0.0
285,2016-06-14,'$SPY #Retail #Sales Rise More Than Forecast as U.S. Consumers Spend https://t.co/p2icrnydc6 $SPX $DIA $QQQ $IWM $GOOG $GOOGL $NFLX $AMZN $FB',1.0
286,2016-06-14,'RT @KesslerSPGlobal: #FANG 2015 vs. YTD 2016\r$FB +34% vs. +8.9%\r$AMZN +118% vs. +5.8%\r$NFLX +134% vs. -17.9%\r$GOOGL +47% vs. -5.9%\rS&amp;P 500\xc9',0.0
287,2016-06-14,'@TheRealCRillo have a  bunch of stocks down 3 or more days that look okay $DO $GOOGL $EOG $SN $ERX $WLL $WFM $AREX $MRO',0.0
288,2016-06-14,'RT @SJosephBurns: Snapchat raised $1.8 billion in a private round. The total VC money ever raised by $AAPL $GOOGL $MSFT: https://t.co/0IVqE\xc9',0.0
289,2016-06-14,'#FANG 2015 vs. YTD 2016\r$FB +34% vs. +8.9%\r$AMZN +118% vs. +5.8%\r$NFLX +134% vs. -17.9%\r$GOOGL +47% vs. -5.9%\rS&amp;P 500 -0.7% vs. +1.7%',0.0
290,2016-06-14,'$GOOGL 729/728 area is big short term bounced off there premarket unfortunately makes playing bounce less attractive https://t.co/SbdYvJtOvI',3.0
291,2016-06-14,'RT @ElixiumCapital: Our $Vix / $SPY / $QQQ Analysis \r\rhttps://t.co/hXGZQWpJAs\rhttps://t.co/WWssD01joh \r$FANG $FB $AMZN $NFLX $GOOGL https:/\xc9',-2.0
292,2016-06-14,'RT @ElixiumCapital: How global #macroeconomic factors will affect the $FANG stocks https://t.co/bln5seFPj6 $FB $AMZN $NFLX $GOOGL $AAPL htt\xc9',0.0
293,2016-06-14,'RT @SmallCapNetwork: https://t.co/DdXoHMOyN8 Finds Itself in an Online Advertising Minefield $GOOGL $BIDU #Baidu #China #Google https://t.c\xc9',3.0
294,2016-06-14,'RT @SJosephBurns: Snapchat raised $1.8 billion in a private round. The total VC money ever raised by $AAPL $GOOGL $MSFT: https://t.co/0IVqE\xc9',0.0
295,2016-06-14,'$GOOG $GOOGL $BA:\r\rWould You Ride in a Single-Passenger Drone?:\r\rhttps://t.co/wqCRt9hfqe',0.0
296,2016-06-14,"""Still can't believe $MSFT bought $LKND. $GOOGL is probably shitting itself""",0.0
297,2016-06-14,'$AAPL $GOOGL:\r\rApple\xd5s future iPhone could have a wraparound display:\r\rhttps://t.co/UB26LYNQB6',0.0
298,2016-06-14,'Tuesday Morning Charts - https://t.co/2ug8S92AjO Covering $AAPL $IWM $QQQ $GOOGL $FB and more https://t.co/2RJf7ynDi5',0.0
299,2016-06-14,"'Nahh, $FB needs to buy $TWTR too. $GOOGL tried &amp; failed social media before, while Zuckerberg &amp; Co would do work. https://t.co/wrENQAfcB0'",-2.0
300,2016-06-14,'$GOOGL $GOOG $GM:\r\rTech and Auto Industry Giants Begin Taking Sides in Uber and Lyft\xd5s \xc9:\r\rhttps://t.co/QsdgdyXQgE',0.0
301,2016-06-14,'RT @ElixiumCapital: Our $Vix / $SPY / $QQQ Analysis \r\rhttps://t.co/hXGZQWpJAs\rhttps://t.co/WWssD01joh \r$FANG $FB $AMZN $NFLX $GOOGL https:/\xc9',-2.0
302,2016-06-14,'RT @pelias01: How To Get Out Of Losing Stock Positions https://t.co/d1DESg7khU $BP $CIEN $FB $MSFT $MU $NUAN $VSLR $XOM $GOOG $GOOGL $HIMX',0.0
303,2016-06-14,'How To Get Out Of Losing Stock Positions https://t.co/Rhxh2RktwC $BP $CIEN $FB $MSFT $MU $NUAN $VSLR $XOM $GOOG $GOOGL $HIMX',0.0
304,2016-06-14,'https://t.co/DdXoHMOyN8 Finds Itself in an Online Advertising Minefield $GOOGL $BIDU #Baidu #China #Google https://t.co/tDsGIcUPfs',3.0
305,2016-06-14,'RT @pelias01: How To Get Out Of Losing Stock Positions https://t.co/d1DESg7khU $BP $CIEN $FB $MSFT $MU $NUAN $VSLR $XOM $GOOG $GOOGL $HIMX',0.0
306,2016-06-14,'How To Get Out Of Losing Stock Positions https://t.co/d1DESg7khU $BP $CIEN $FB $MSFT $MU $NUAN $VSLR $XOM $GOOG $GOOGL $HIMX',0.0
307,2016-06-14,'Alphabet Inc $GOOGL Downgraded to Buy at Vetr Inc. https://t.co/FsUYnGB0YL',0.0
308,2016-06-14,'RT @SJosephBurns: Snapchat raised $1.8 billion in a private round. The total VC money ever raised by $AAPL $GOOGL $MSFT: https://t.co/0IVqE\xc9',0.0
309,2016-06-14,"""Analysts Provide Expectations For Apple Inc.'s WWDC Conference $AAPL Also $AMZN $FB $GOOGL https://t.co/D0E57txotk""",3.0
310,2016-06-14,'$LNKD $GOOGL $AMZN $FB $INTC $TWTR $YHOO $BABA $MSFT:\r\rOne Unspoken Reason Behind the LinkedIn Sale:\r\rhttps://t.co/nIAT0vS3ms',0.0
311,2016-06-14,'The Real Problem With Real Estate Understood By Market Monetarists $AAPL $GOOGL https://t.co/HLIfeytUqt',-2.0
312,2016-06-14,'RT @ElixiumCapital: Our $Vix / $SPY / $QQQ Analysis \r\rhttps://t.co/hXGZQWpJAs\rhttps://t.co/WWssD01joh \r$FANG $FB $AMZN $NFLX $GOOGL https:/\xc9',-2.0
313,2016-06-14,'Alphabet Inc $GOOGL Rating Reiterated by Bank of America https://t.co/Wxl5oBIpyB',0.0
314,2016-06-14,'RT @ElixiumCapital: Our $Vix / $SPY / $QQQ Analysis \r\rhttps://t.co/hXGZQWpJAs\rhttps://t.co/WWssD01joh \r$FANG $FB $AMZN $NFLX $GOOGL https:/\xc9',-2.0
315,2016-06-14,'RT @options_answers: $GOOGL $Pistol Pete$: $PMCB PharmaCyte Biotech Receives \xd4Notice of Allowance\xd5 https://t.co/ocv0bBvJhY',0.0
316,2016-06-14,'RT @SJosephBurns: Snapchat raised $1.8 billion in a private round. The total VC money ever raised by $AAPL $GOOGL $MSFT: https://t.co/0IVqE\xc9',0.0
317,2016-06-14,'$GOOGL $Pistol Pete$: $PMCB PharmaCyte Biotech Receives \xd4Notice of Allowance\xd5 https://t.co/ocv0bBvJhY',0.0
318,2016-06-14,'$MSFT $GOOGL $LNKD $AMZN $BOX:\r\rMicrosoft\xd5s big LinkedIn purchase puts the pressure on Google to \xc9:\r\rhttps://t.co/L8faGobsYD',0.0
319,2016-06-14,'Alphabet Inc $GOOGL Upgraded by Vetr Inc. to \xd2Strong-Buy\xd3 https://t.co/m8e9SCUwPu',0.0
320,2016-06-14,'Alphabet Inc $GOOGL Upgraded by Vetr Inc. to \xd2Strong-Buy\xd3 https://t.co/lyGSgNxWR8',0.0
321,2016-06-14,'RT @ElixiumCapital: How global #macroeconomic factors will affect the $FANG stocks https://t.co/bln5seFPj6 $FB $AMZN $NFLX $GOOGL $AAPL htt\xc9',0.0
322,2016-06-14,'RT @CFingraphs: $GOOGL https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Google #Trading https://t.co/pZGBp4xY\xc9',0.0
323,2016-06-14,'RT @CFingraphs: $GOOGL https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Google #Trading https://t.co/pZGBp4xY\xc9',0.0
324,2016-06-14,'$GOOGL https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Google #Trading https://t.co/pZGBp4xYW8',0.0
325,2016-06-14,'$SPX Selling off with Gusto now.\r\rhttps://t.co/WWssD01joh     \r\r$SPY $QQQ $FB $AMZN $NFLX $GOOGL',0.0
326,2016-06-14,'Snapchat raised $1.8 billion in a private round. The total VC money ever raised by $AAPL $GOOGL $MSFT: https://t.co/WJZ0E5Viu8\rVia @ivanhoff',0.0
327,2016-06-14,'Snapchat raised $1.8 billion in a private round. The total VC money ever raised by $AAPL $GOOGL $MSFT: https://t.co/D5iEknxK1y\rVia @ivanhoff',0.0
328,2016-06-14,'RT @ElixiumCapital: Our $Vix / $SPY / $QQQ Analysis \r\rhttps://t.co/hXGZQWpJAs\rhttps://t.co/WWssD01joh \r$FANG $FB $AMZN $NFLX $GOOGL https:/\xc9',-2.0
329,2016-06-14,'Wondering about risks of $GOOGL? The 63-day volatility is 9.52% https://t.co/Vkvc20XMdS',-2.0
330,2016-06-14,'GOOGL Alphabet Inc. Stock Message Board\rhttps://t.co/1ML9d9gHBO\r\r$GOOGL $DB $EEM $XLK  #investing #investing',0.0
331,2016-06-14,'$GOOGL - Alphabet Inc #GOOGL PT Lowered to $850.00 https://t.co/Y6RmS6g3mz',0.0
332,2016-06-14,'Alphabet Inc $GOOGL PT Lowered to $850.00 https://t.co/YHUkTbOfVo',0.0
333,2016-06-14,'$GOOGL - Alphabet Inc #GOOGL PT Lowered to $850.00 https://t.co/z6dDPkVn7v',0.0
334,2016-06-14,'2/ #davidwehner #ebitda #equities #facebook $FB #executives #gaap #google $GOOG $GOOGL #intel $INTL #investing #jeffweiner $LNKD',0.0
